Iteración,1,2,3,4,5,6,7,8,9,10
6556,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6557,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6558,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6559,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6560,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6561,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6562,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6563,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6564,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6565,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6566,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6567,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6568,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6569,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6570,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6571,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6572,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6573,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6574,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6575,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6576,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6577,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6578,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6579,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6580,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6581,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6582,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6583,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6584,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6585,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6586,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6587,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6588,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6589,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6590,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6591,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6592,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6593,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6594,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6595,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6596,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6597,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6598,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6599,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6600,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6601,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6602,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6603,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6604,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6605,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6606,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6607,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6608,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6609,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6610,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6611,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6612,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6613,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6614,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6615,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6616,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6617,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6618,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6619,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6620,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6621,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6622,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6623,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6624,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6625,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6626,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6627,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6628,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
6629,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
